date,open,high,low,close,volume,oi
10/21/1998,1243.538,1243.602,1206.118,1207.825,7465234,0
10/22/1998,1202.208,1216.168,1191.557,1216.094,6369171,0
10/23/1998,1217.128,1230.828,1215.473,1217.429,6731134,0
10/26/1998,1215.559,1215.559,1195.244,1208.266,6722034,0
10/27/1998,1207.202,1218.446,1204.735,1216.788,5103062,0
10/28/1998,1218.496,1226.113,1217.232,1225.929,5241782,0
10/29/1998,1226.924,1229.743,1214.92,1216.76,4580666,0
10/30/1998,1216.014,1225.642,1215.455,1217.316,4692935,0
11/02/1998,1217.338,1223.531,1210.846,1223.478,4348542,0
11/03/1998,1225.263,1236.965,1225.217,1236.872,4742017,0
11/04/1998,1239.498,1240.701,1232.78,1235.804,4604591,0
11/05/1998,1237.544,1253.31,1237.508,1253.275,6918229,0
11/06/1998,1258.695,1267.394,1257.171,1259.765,10106382,0
11/09/1998,1263.963,1283.124,1263.958,1283.121,8778119,0
11/10/1998,1283.918,1288.738,1275.193,1286.559,7898536,0
11/11/1998,1287.422,1288.353,1278.473,1286.199,6657490,0
11/12/1998,1286.557,1295.064,1278.94,1282.988,6745534,0
11/13/1998,1281.99,1285.923,1271.323,1282.508,5640455,0
11/16/1998,1284.335,1293.762,1281.601,1293.743,5825646,0
11/17/1998,1296.626,1300.152,1285.021,1290.595,5655216,0
11/18/1998,1291.002,1292.928,1281.595,1285.503,5451822,0
11/19/1998,1283.962,1284.139,1274.087,1275.607,4871674,0
11/20/1998,1272.656,1279.375,1271.655,1275.374,4504673,0
11/23/1998,1275.903,1278.085,1269.099,1273.785,4564038,0
11/24/1998,1274.446,1282.927,1274.414,1278.916,6718642,0
11/25/1998,1280.265,1283.961,1262.227,1263.85,4966802,0
11/26/1998,1260.075,1262.782,1247.844,1252.818,4351326,0
11/27/1998,1252.373,1259.041,1242.567,1245.081,4275890,0
11/30/1998,1244.922,1247.417,1238.135,1247.417,4046778,0
12/01/1998,1249.007,1251.868,1231.996,1234.358,3879527,0
12/02/1998,1233.162,1236.969,1222.645,1236.969,3423890,0
12/03/1998,1238.292,1239.263,1229.853,1232.506,3767116,0
12/04/1998,1232.433,1234.632,1213.555,1219.196,3700420,0
12/07/1998,1234.759,1237.691,1207.758,1209.541,3344392,0
12/08/1998,1209.835,1223.338,1209.811,1223.258,2977797,0
12/09/1998,1224.357,1225.989,1219.013,1224.087,2567503,0
12/10/1998,1224.149,1224.925,1203.065,1204.635,3513077,0
12/11/1998,1201.846,1214.243,1194.067,1214.21,3183443,0
12/14/1998,1214.603,1214.671,1194.656,1196.296,2825688,0
12/15/1998,1193.638,1194.89,1173.921,1194.844,3308838,0
12/16/1998,1194.942,1195.549,1180.864,1183.062,2399984,0
12/17/1998,1180.166,1180.166,1158.507,1160.09,3448844,0
12/18/1998,1155.751,1167.636,1150.721,1155.92,2859909,0
12/21/1998,1153.663,1163.239,1150.386,1154.428,2338726,0
12/22/1998,1155.63,1185.979,1155.622,1185.966,3520388,0
12/23/1998,1186.979,1187.914,1170.157,1172.512,2917591,0
12/24/1998,1171.708,1171.708,1161.849,1168.981,2654896,0
12/25/1998,1169.602,1178.917,1169.54,1173.913,2977074,0
12/28/1998,1175.63,1179.003,1157.698,1159.937,3366096,0
12/29/1998,1157.477,1157.567,1139.986,1142.729,3166236,0
12/30/1998,1141.885,1151.719,1125.559,1148.264,3710301,0
12/31/1998,1149.832,1153.15,1140.356,1146.7,2317843,0
01/04/1999,1144.888,1144.889,1124.213,1125.819,2339517,0
01/05/1999,1123.696,1123.696,1104.501,1119.965,2891920,0
01/06/1999,1120.668,1137.208,1120.402,1132.59,3255491,0
01/07/1999,1133.165,1140.482,1125.669,1137.729,3715075,0
01/08/1999,1138.768,1168.838,1138.768,1168.814,4436240,0
01/11/1999,1169.913,1174.427,1158.544,1172.813,3962658,0
01/12/1999,1171.743,1171.865,1158.296,1158.868,4624921,0
01/13/1999,1153.294,1159.94,1144.448,1148.154,4461641,0
01/14/1999,1145.898,1153.098,1142.352,1148.655,3230412,0
01/15/1999,1149.782,1150.675,1136.304,1137.309,3854682,0
01/18/1999,1135.085,1153.418,1126.706,1153.119,4477097,0
01/19/1999,1154.16,1160.264,1149.37,1158.551,4442966,0
01/20/1999,1159.025,1162.975,1148.806,1151.374,4063705,0
01/21/1999,1150.302,1158.51,1145.297,1158.499,4474945,0
01/22/1999,1159.917,1168.182,1157.148,1162.35,5536576,0
01/25/1999,1161.98,1162.438,1146.973,1148.123,7913127,0
01/26/1999,1145.067,1146.123,1132.955,1138.21,6203293,0
01/27/1999,1137.692,1146.5,1134.132,1146.493,7570979,0
01/28/1999,1147.866,1150.579,1137.121,1140.975,6254345,0
01/29/1999,1139.835,1140.125,1130.332,1134.673,5151585,0
02/01/1999,1131.651,1131.66,1118.548,1120.531,5084152,0
02/02/1999,1119.779,1126.408,1114.79,1126.404,3989973,0
02/03/1999,1126.842,1127.273,1115.131,1116.865,3714841,0
02/04/1999,1114.647,1114.689,1102.49,1103.497,3891062,0
02/05/1999,1101.478,1101.478,1079.218,1081.442,4085180,0
02/08/1999,1076.816,1082.456,1064.174,1065.816,3523808,0
02/09/1999,1065.907,1090.169,1065.907,1090.087,3275662,0
03/01/1999,1092.145,1098.36,1084.156,1097.975,2885407,0
03/02/1999,1098.294,1103.25,1090.044,1100.919,4040064,0
03/03/1999,1101.132,1128.779,1101.066,1128.736,5590344,0
03/04/1999,1130.343,1133.728,1120.706,1128.954,4951400,0
03/05/1999,1128.618,1137.959,1124.086,1132.357,5201943,0
03/08/1999,1133.508,1142.148,1128.386,1142.107,5631702,0
03/09/1999,1143.102,1145.708,1135.374,1136.941,5900199,0
03/10/1999,1136.022,1136.08,1127.17,1132.736,5326390,0
03/11/1999,1133.287,1153.843,1133.153,1149.925,6941610,0
03/12/1999,1151.99,1158.712,1148.665,1158.702,7064437,0
03/15/1999,1161.494,1169.699,1159.145,1164.639,7295911,0
03/16/1999,1164.791,1166.965,1155.935,1166.93,6598637,0
03/17/1999,1167.719,1173.041,1158.588,1159.096,7548775,0
03/18/1999,1155.271,1160.679,1147.569,1151.991,5927449,0
03/19/1999,1150.609,1172.933,1150.34,1172.933,7165931,0
03/22/1999,1175.675,1179.65,1168.336,1172.743,7695285,0
03/23/1999,1172.977,1174.476,1163.28,1170.949,8784440,0
03/24/1999,1171.302,1177.341,1167.104,1169.034,6132947,0
03/25/1999,1167.864,1167.875,1155.013,1156.854,5133762,0
03/26/1999,1155.348,1162.416,1154.936,1161.12,5151964,0
03/29/1999,1160.576,1169.503,1158.087,1169.489,5518242,0
03/30/1999,1171.127,1173.66,1156.045,1157.507,5147192,0
03/31/1999,1156.37,1159.533,1150.82,1158.054,4842390,0
04/01/1999,1158.681,1168.528,1158.442,1168.504,6202124,0
04/02/1999,1170.76,1184.433,1170.307,1184.402,7665532,0
04/05/1999,1188.931,1194.514,1187.059,1194.469,8071769,0
04/06/1999,1195.948,1199.842,1191.582,1199.6,6709362,0
04/07/1999,1200.224,1202.32,1193.727,1201.634,8141675,0
04/08/1999,1203.02,1205.411,1192.462,1202.469,8176106,0
04/09/1999,1203.442,1210.1,1196.744,1205.139,9809011,0
04/12/1999,1205.319,1205.677,1193.657,1195.337,10202961,0
04/13/1999,1192.149,1193.325,1174.135,1178.192,7348214,0
04/14/1999,1176.771,1184.176,1174.268,1181.517,5325704,0
04/15/1999,1182.204,1185.593,1168.592,1170.616,7370370,0
04/16/1999,1168.908,1175.034,1162.31,1166.237,7241138,0
04/19/1999,1164.616,1166.04,1156.607,1159.473,7671990,0
04/20/1999,1160.052,1171.603,1159.564,1171.603,10691399,0
04/21/1999,1171.948,1173.525,1143.045,1144.065,9520690,0
04/22/1999,1137.91,1140.899,1110.646,1137.162,9089428,0
04/23/1999,1137.608,1144.778,1135.607,1139.997,6756822,0
04/26/1999,1139.647,1140.17,1111.995,1112.791,6041763,0
04/27/1999,1108.911,1108.911,1089.759,1091.695,5624835,0
04/28/1999,1090.873,1112.29,1087.794,1091.089,4732066,0
04/29/1999,1091.057,1116.418,1090.564,1116.405,5046362,0
04/30/1999,1116.107,1122.222,1114.178,1120.927,4196097,0
05/04/1999,1120.908,1121.91,1108.893,1111.757,4088966,0
05/05/1999,1110.937,1116.964,1105.346,1116.932,4374633,0
05/06/1999,1116.855,1128.901,1116.639,1128.224,6390982,0
05/07/1999,1129.532,1131.493,1117.936,1120.738,5833327,0
05/10/1999,1107.365,1107.365,1065.18,1071.927,6881933,0
05/11/1999,1072.044,1095.406,1072.044,1095.402,4348191,0
05/12/1999,1096.737,1104.809,1092.785,1099.996,3961647,0
05/13/1999,1100.857,1101.356,1086.458,1088.863,3660732,0
05/14/1999,1087.942,1088.002,1060.502,1063.277,4859056,0
05/17/1999,1057.485,1072.166,1047.833,1065.557,3753625,0
05/18/1999,1066.519,1075.652,1058.386,1059.874,4004592,0
05/19/1999,1058.7,1109.116,1057.72,1109.089,5987952,0
05/20/1999,1114.659,1147.727,1113.318,1147.707,10670592,0
05/21/1999,1154.806,1170.141,1152.261,1168.72,15705957,0
05/24/1999,1173.132,1215.216,1164.895,1213.654,20741160,0
05/25/1999,1223.129,1244.84,1198.067,1202.885,28737594,0
05/26/1999,1199.225,1236.142,1195.843,1236.046,16205778,0
05/27/1999,1247.322,1283.027,1247.322,1283.02,22576348,0
05/28/1999,1291.96,1294.641,1260.712,1277.15,31968358,0
05/31/1999,1287.075,1303.48,1253.251,1279.326,23473262,0
06/01/1999,1283.3,1311.601,1276.116,1311.594,17229448,0
06/02/1999,1319.832,1330.278,1287.011,1287.931,22232502,0
06/03/1999,1280.477,1286.913,1259.008,1268.324,16661480,0
06/04/1999,1271.168,1288.003,1271.163,1285.579,13684804,0
06/07/1999,1287.462,1326.611,1285.15,1326.518,15662290,0
06/08/1999,1336.03,1341.643,1319.497,1333.644,16198350,0
06/09/1999,1334.849,1350.137,1323.986,1348.606,15632292,0
06/10/1999,1371.003,1382.074,1353.564,1364.345,24877430,0
06/11/1999,1364.275,1376.775,1359.277,1370.39,18841190,0
06/14/1999,1382.532,1427.768,1382.532,1427.707,25261662,0
06/15/1999,1453.33,1477.142,1366.654,1387.592,37484680,0
06/16/1999,1402.345,1460.168,1402.304,1460.168,25207224,0
06/17/1999,1483.064,1501.016,1450.204,1501.007,36486140,0
06/18/1999,1511.881,1516.127,1480.981,1498.915,36117504,0
06/21/1999,1506.826,1546.611,1503.401,1546.408,30698750,0
06/22/1999,1551.875,1564.448,1524.495,1564.444,31708660,0
06/23/1999,1571.27,1606.5,1566.629,1606.5,30268818,0
06/24/1999,1615.63,1654.55,1611.985,1654.11,37620468,0
06/25/1999,1665.985,1705.21,1591.079,1593.859,57813296,0
06/28/1999,1606.283,1693.161,1606.282,1693.16,41388044,0
06/29/1999,1722.739,1742.147,1691.342,1739.205,40105956,0
06/30/1999,1755.561,1756.184,1666.01,1689.428,48857932,0
07/01/1999,1678.838,1678.838,1540.034,1560.787,31256924,0
07/02/1999,1570.564,1620.544,1532.444,1613.533,34384460,0
07/05/1999,1627.246,1630.382,1573.734,1581.819,24206162,0
07/06/1999,1568.83,1580.232,1504.366,1517.253,17967018,0
07/07/1999,1515.161,1568.673,1507.546,1568.652,15710583,0
07/08/1999,1579.143,1591.131,1560.431,1577.987,14397748,0
07/09/1999,1577.791,1594.578,1563.163,1584.75,13422935,0
07/12/1999,1588.38,1589.902,1545.563,1559.732,14080123,0
07/13/1999,1547.344,1547.344,1511.431,1524.821,12409413,0
07/14/1999,1526.977,1559.663,1526.22,1559.52,11205836,0
07/15/1999,1565.04,1567.829,1545.07,1549.336,15971185,0
07/16/1999,1547.46,1547.606,1512.784,1519.741,14933603,0
07/19/1999,1500.449,1509.994,1473.234,1479.076,12353108,0
07/20/1999,1476.027,1574.749,1471.509,1574.603,17308460,0
07/21/1999,1586.885,1626.952,1573.7,1609.811,27920070,0
07/22/1999,1606.856,1606.856,1548.495,1550.73,17820736,0
07/23/1999,1552.245,1597.184,1552.237,1585.98,13293484,0
07/26/1999,1592.414,1607.072,1587.377,1602.031,12451229,0
07/27/1999,1605.372,1607.047,1580.817,1590.713,11616827,0
07/28/1999,1592.452,1609.794,1584.246,1597.199,10700562,0
07/29/1999,1610.116,1615.749,1585.839,1595.86,8743008,0
07/30/1999,1599.938,1605.273,1587.338,1601.459,14561656,0
08/02/1999,1607.062,1622.383,1603.369,1616.276,11658733,0
08/03/1999,1622.301,1626.91,1609.124,1626.841,12627973,0
08/04/1999,1630.99,1649.258,1630.99,1649.128,15286508,0
08/05/1999,1654.526,1658.69,1641.862,1653.537,14621661,0
08/06/1999,1655.306,1656.585,1601.843,1646.593,19330938,0
08/09/1999,1650.277,1651.635,1624.721,1628.836,13479724,0
08/10/1999,1622.967,1623.026,1597.22,1602.147,12439927,0
08/11/1999,1598.015,1607.677,1574.714,1583.401,9450115,0
08/12/1999,1583.512,1594.889,1566.714,1575.642,7433422,0
08/13/1999,1581.23,1591.493,1569.302,1571.901,6676834,0
08/16/1999,1568.899,1570.211,1546.837,1560.068,7269847,0
08/17/1999,1562.56,1596.151,1562.56,1576.405,8980643,0
08/18/1999,1578.263,1582.016,1555.976,1581.929,6820450,0
08/19/1999,1587.898,1645.842,1587.87,1637.743,15467971,0
08/20/1999,1645.543,1651.174,1627.039,1628.934,11817039,0
08/23/1999,1631.435,1645.004,1626.954,1644.999,10643615,0
08/24/1999,1650.537,1655.142,1638.963,1648.469,10960983,0
08/25/1999,1649.609,1651.092,1618.54,1625.765,9267888,0
08/26/1999,1622.166,1638.233,1615.855,1638.233,8239467,0
08/27/1999,1642.061,1644.471,1627.255,1633.9,8223116,0
08/30/1999,1635.553,1637.31,1614.448,1619.039,8956626,0
08/31/1999,1622.877,1630.014,1609.796,1627.116,7354986,0
09/01/1999,1627.821,1629.076,1595.963,1599.552,6859139,0
09/02/1999,1591.583,1614.106,1572.417,1611.958,8131522,0
09/03/1999,1613.304,1614.412,1583.45,1587.887,6856601,0
09/06/1999,1577.505,1577.562,1556.834,1560.678,5538676,0
09/07/1999,1558.861,1574.648,1556.741,1562.794,4670621,0
09/08/1999,1563.621,1581.932,1563.605,1571.598,4179842,0
09/09/1999,1590.711,1675.261,1590.701,1675.122,19742420,0
09/10/1999,1690.025,1695.644,1656.723,1659.929,19568526,0
09/13/1999,1664.514,1671.64,1656.168,1670.143,10893222,0
09/14/1999,1675.706,1681.847,1668.128,1672.892,9552708,0
09/15/1999,1675.191,1679.135,1657.786,1662.803,10498492,0
09/16/1999,1662.463,1664.961,1643.98,1645.511,7316895,0
09/17/1999,1644.803,1662.165,1636.477,1648.558,7076285,0
09/20/1999,1649.121,1651.535,1628.894,1633.835,5313335,0
09/21/1999,1630.021,1630.269,1617.812,1625.588,4720314,0
09/22/1999,1625.165,1632.411,1613.582,1617.057,3964186,0
09/23/1999,1618.768,1622.667,1597.115,1604.203,5485423,0
09/24/1999,1609.827,1631.399,1609.827,1619.326,4482136,0
09/27/1999,1624.459,1629.191,1598.705,1602.158,4092406,0
09/28/1999,1602.794,1606.023,1586.549,1591.432,4097813,0
09/29/1999,1593.719,1608.603,1580.999,1584.954,4749405,0
09/30/1999,1588.986,1595.006,1567.724,1570.702,4555072,0
10/08/1999,1568.238,1568.375,1531.799,1534.515,3312755,0
10/11/1999,1529.22,1538.343,1516.622,1522.48,3335240,0
10/12/1999,1526.449,1538.279,1526.449,1537.796,2338472,0
10/13/1999,1540.599,1544.449,1504.388,1507.422,3626323,0
10/14/1999,1504.497,1535.244,1494.94,1508.726,4033428,0
10/15/1999,1515.908,1550.709,1515.908,1543.798,5670809,0
10/18/1999,1547.267,1549.368,1499.464,1501.665,5602542,0
10/19/1999,1493.47,1493.486,1468.098,1470.9,4861655,0
10/20/1999,1469.284,1490.758,1463.426,1485.827,4311739,0
10/21/1999,1486.925,1488.005,1452.709,1458.53,4772687,0
10/22/1999,1457.635,1512.93,1457.498,1497.462,7843548,0
10/25/1999,1499.138,1499.385,1465.137,1468.266,5167719,0
10/26/1999,1467.522,1496.452,1467.505,1482.667,7555506,0
10/27/1999,1509.64,1537.3,1504.994,1536.821,16146892,0
10/28/1999,1541.287,1542.045,1507.791,1514.525,13281651,0
10/29/1999,1515.184,1520.472,1494.706,1504.563,8505934,0
11/01/1999,1501.735,1506.994,1488.234,1493.096,6191494,0
11/02/1999,1491.758,1499.872,1481.567,1487.469,4450313,0
11/03/1999,1488.366,1492.306,1472.73,1475.684,4845658,0
11/04/1999,1474.135,1474.135,1457.14,1464.828,5906955,0
11/05/1999,1464.603,1478.829,1460.675,1465.232,5600025,0
11/08/1999,1464.493,1477.135,1458.653,1471.375,4787861,0
11/09/1999,1474.002,1479.834,1461.483,1464.03,4406000,0
11/10/1999,1463.688,1463.73,1436.742,1450.152,6791218,0
11/11/1999,1449.622,1459.447,1440.983,1443.905,4677452,0
11/12/1999,1446.26,1452.933,1444.127,1450.327,3408139,0
11/15/1999,1451.549,1454.088,1436.681,1451.536,8089110,0
11/16/1999,1463.337,1469.596,1428.748,1431.319,8318061,0
11/17/1999,1429.712,1462.848,1427.358,1462.79,6525973,0
11/18/1999,1466.488,1498.081,1454.468,1482.452,10147597,0
11/19/1999,1485.053,1489.898,1466.346,1468.472,5705497,0
11/22/1999,1468.218,1468.944,1457.608,1464.588,6153753,0
11/23/1999,1464.934,1471.911,1461.383,1466.434,4185414,0
11/24/1999,1466.091,1467.842,1451.033,1454.578,4207111,0
11/25/1999,1451.877,1451.89,1439.944,1444.241,4122010,0
11/26/1999,1443.442,1449.03,1441.517,1444.513,7100498,0
11/29/1999,1444.011,1444.585,1432.958,1435.468,5246221,0
11/30/1999,1433.896,1439.605,1429.554,1434.973,4908134,0
12/01/1999,1434.978,1447.682,1432.946,1447.116,4974970,0
12/02/1999,1446.686,1447.809,1433.539,1435.837,5335604,0
12/03/1999,1436.02,1440.542,1430.664,1437.233,4547140,0
12/06/1999,1436.802,1437.18,1422.727,1426.995,5103726,0
12/07/1999,1426.686,1438.036,1424.761,1428.261,4662381,0
12/08/1999,1428.773,1430.977,1422.047,1424.848,4696821,0
12/09/1999,1424.912,1424.912,1413.625,1416.726,4592002,0
12/10/1999,1416.37,1429.011,1413.453,1428.939,4783451,0
12/13/1999,1429.194,1430.406,1415.285,1417.107,5042219,0
12/14/1999,1415.712,1422.357,1411.067,1422.263,4551198,0
12/15/1999,1423.762,1461.899,1423.742,1451.057,10922717,0
12/16/1999,1451.725,1451.943,1432.83,1434.867,6062448,0
12/17/1999,1434.632,1438.225,1416.743,1419.551,5122982,0
12/21/1999,1416.5,1416.502,1388.059,1395.497,5660583,0
12/22/1999,1393.827,1397.169,1383.565,1387.51,4936026,0
12/23/1999,1386.79,1387.195,1364.92,1369.461,5112644,0
12/24/1999,1367.687,1375.922,1352.1,1355.367,4292049,0
12/27/1999,1353.527,1359.079,1341.052,1345.352,5120891,0
12/28/1999,1346.452,1368.246,1342.941,1348.821,4895714,0
12/29/1999,1350.267,1358.142,1341.933,1356.926,5053567,0
12/30/1999,1357.815,1366.678,1357.815,1366.58,4013967,0
01/04/2000,1368.693,1407.518,1361.214,1406.371,9032824,0
01/05/2000,1407.829,1433.78,1398.323,1409.682,10579392,0
01/06/2000,1406.036,1463.955,1400.253,1463.942,13480517,0
01/07/2000,1477.154,1522.825,1477.154,1516.604,34869396,0
01/10/2000,1531.712,1546.723,1506.404,1545.112,31253046,0
01/11/2000,1547.678,1547.708,1468.757,1479.781,21924568,0
01/12/2000,1473.761,1489.28,1434.996,1438.02,15221934,0
01/13/2000,1437.453,1444.066,1418.814,1424.442,8611943,0
01/14/2000,1426.224,1433.474,1401.706,1408.848,7447013,0
01/17/2000,1408.988,1433.383,1402.663,1433.33,7647977,0
01/18/2000,1436.888,1443.592,1421.642,1426.623,7767131,0
01/19/2000,1425.874,1443.672,1425.143,1440.724,8004793,0
01/20/2000,1443.094,1466.901,1443.094,1466.863,10070803,0
01/21/2000,1471.905,1476.456,1458.925,1465.085,15050772,0
01/24/2000,1465.858,1477.412,1449.472,1477.344,16241508,0
01/25/2000,1483.033,1490.464,1467.438,1476.506,13635983,0
01/26/2000,1477.295,1482.464,1469.98,1481.117,10384438,0
01/27/2000,1490.447,1506.922,1485.234,1506.767,18979974,0
01/28/2000,1514.558,1536.346,1510.745,1534.997,29388162,0
02/14/2000,1591.445,1674.132,1587.818,1673.943,43569132,0
02/15/2000,1709.224,1746.443,1663.005,1670.67,52543428,0
02/16/2000,1674.936,1695.881,1649.699,1693.109,37435548,0
02/17/2000,1734.268,1770.88,1615.629,1640.649,51439068,0
02/18/2000,1623.961,1668.164,1583.582,1668.091,26785354,0
02/21/2000,1681.361,1697.01,1652.476,1677.136,31011206,0
02/22/2000,1681.299,1687.511,1627.467,1632.294,24251776,0
02/23/2000,1618.008,1630.546,1586.634,1594.93,19185730,0
02/24/2000,1593.948,1634.323,1593.929,1634.309,13932876,0
02/25/2000,1639.919,1650.365,1618.177,1631.576,17058054,0
02/28/2000,1639.799,1704.884,1639.696,1704.855,26127946,0
02/29/2000,1728.136,1733.141,1678.35,1714.578,28678748,0
03/01/2000,1720.597,1721.14,1692.509,1697.744,22487674,0
03/02/2000,1697.562,1721.598,1682.535,1713.014,19593496,0
03/03/2000,1728.355,1750.645,1721.705,1738.021,24815498,0
03/06/2000,1756.313,1762.829,1678.744,1681.085,26504710,0
03/07/2000,1661.948,1694.887,1654.444,1694.798,17685018,0
03/08/2000,1699.462,1726.043,1690.117,1726.033,19745944,0
03/09/2000,1734.767,1741.224,1714.921,1732.346,17877382,0
03/10/2000,1731.94,1743.139,1701.793,1705.049,15872365,0
03/13/2000,1706.769,1729.007,1706.349,1728.875,19826626,0
03/14/2000,1690.653,1700.373,1636.893,1685.347,22870444,0
03/15/2000,1680.296,1695.162,1676.544,1681.471,16782164,0
03/16/2000,1671.097,1671.178,1596.072,1607.527,19791590,0
03/17/2000,1602.363,1661.976,1602.335,1658.601,15336724,0
03/20/2000,1646.31,1699.281,1641.765,1699.248,18173800,0
03/21/2000,1704.085,1713.205,1692.684,1710.324,16351103,0
03/22/2000,1713.241,1726.59,1711.158,1720.446,14658422,0
03/23/2000,1724.188,1747.283,1711.405,1747.241,16743141,0
03/24/2000,1761.444,1770.263,1729.483,1730.499,22036720,0
03/27/2000,1736.696,1776.021,1736.696,1775.914,19927312,0
03/28/2000,1788.827,1799.952,1774.482,1791.441,24484368,0
03/29/2000,1797.881,1803.827,1763.62,1788.807,23026682,0
03/30/2000,1793.676,1811.063,1790.849,1810.984,29305432,0
03/31/2000,1810.553,1810.897,1780.411,1800.225,23340364,0
04/03/2000,1799.575,1816.86,1798.254,1801.003,18861114,0
04/04/2000,1795.161,1795.161,1755.98,1760.692,17128272,0
04/05/2000,1756.3,1776.715,1746.302,1771.199,13603240,0
04/06/2000,1775.784,1809.169,1775.676,1809.141,15007034,0
04/07/2000,1816.786,1822.615,1807.543,1819.896,16081263,0
04/10/2000,1826.611,1831.853,1815.991,1826.061,16809154,0
04/11/2000,1826.403,1828.057,1812.008,1821.174,14245477,0
04/12/2000,1822.398,1823.832,1785.327,1807.328,13643034,0
04/13/2000,1807.837,1832.083,1807.712,1831.548,16549059,0
04/14/2000,1835.861,1840.189,1820.672,1833.665,17905474,0
04/17/2000,1829.615,1829.929,1778.878,1795.058,19821740,0
04/18/2000,1794.339,1813.571,1779.294,1813.495,13204735,0
04/19/2000,1819.081,1831.57,1817.211,1828.71,12766161,0
04/20/2000,1831.657,1847.51,1831.485,1847.071,16533108,0
04/21/2000,1851.307,1858.265,1834.847,1841.064,16244630,0
04/24/2000,1844.695,1848.973,1827.167,1837.398,16427791,0
04/25/2000,1838.05,1841.86,1815.632,1833.469,10771405,0
04/26/2000,1835.666,1842.887,1826.392,1832.779,10163838,0
04/27/2000,1835.601,1840.572,1803.577,1806.83,12332934,0
04/28/2000,1805.503,1836.329,1797.713,1836.321,10971313,0
05/08/2000,1848.173,1852.903,1828.097,1836.637,8958631,0
05/09/2000,1838.996,1839.288,1799.822,1806.638,9117621,0
05/10/2000,1801.426,1801.64,1750.012,1752.689,9431059,0
05/11/2000,1750.859,1762.125,1718.892,1724.048,8437170,0
